scePaf,fun,26DE971C,sce_paf_private_mtrim,matching
scePaf,fun,26DF747F,_ZN3paf10MessageBox8SetColorEffff,matching
scePaf,fun,2750CF68,_ZN3paf7PhXmBar8IconSizeEiiRK4vec4ff,matching
scePaf,fun,275BCDC6,_ZN3paf7PhPlaneC1EPNS_8PhWidgetEPNS_8PhAppearE,matching
scePaf,fun,27760582,File_AllocLoad,matching
scePaf,fun,27F64616,_ZN3paf4View12PageCloseAllEv,matching
scePaf,fun,28C54317,sceGumPopMatrix,matching
scePaf,fun,28F8DE83,_ZN3paf7PhXmBar6RedrawEii,matching
scePaf,fun,293A01D8,_ZN3paf8PhXmItem7FocusInEff,matching
scePaf,fun,296897BC,sce_paf_private_sinf,matching
scePaf,fun,296ED0EF,_ZN11PSJSContext12RegistGlobalEPKcP13PSJSValueImpl,matching
scePaf,fun,298246CD,_ZNK3paf6Module12GetInterfaceEi,matching
scePaf,fun,29DC646F,_ZN3paf8PhWidget8GetStyleEiRb,matching
scePaf,fun,2A2EB136,_ZN3paf6PhTextC1EPNS_8PhWidgetEPNS_8PhAppearE,matching
scePaf,fun,2A6499A5,_ZN3paf8PhWidget8GetStyleEiRf,matching
scePaf,fun,2AA80564,_ZNK9PSJSValue7ToFloatEv,matching
scePaf,fun,2AA842B0,_ZN3paf4View20SetVirtualScreenSizeEPKcii,matching
scePaf,fun,2C5D3E63,sceGumRotateZ,matching
scePaf,fun,2CFAE498,_ZN3paf8DateTime13SetDateFormatEPKw,matching
scePaf,fun,2D08CA09,_ZN8psjsnameC1ERK11PSJSContextPKti,matching
scePaf,fun,2D79697E,_ZN3paf8PhXmList13SetLabelAlphaEfff,matching
scePaf,fun,2E6CA751,_ZN3paf8PhWidget8SetStyleEiRK4vec4,matching
scePaf,fun,2EABF548,_ZN3paf7PhXmBar11ScrollRightEfPNS_7PhEventE,matching
scePaf,fun,2FA0EDDC,sce_paf_private_memalign2,matching
scePaf,fun,2FA84441,sce_paf_private_fseek,matching
scePaf,fun,2FDC80B3,sce_paf_private_wcscmp,matching
scePaf,fun,2FF0A287,_ZN3paf12PhDispatcher14SetEventIgnoreEifb,matching
scePaf,fun,30F5E7DF,_ZN3paf7PhXmBar8ShowFadeEff,matching
scePaf,fun,3188E7DB,sce_paf_private_strstr,matching
scePaf,fun,3291BDDD,_ZN3paf8PhXmItem10WidgetTypeEv,matching
scePaf,fun,32A70C80,_ZNK3paf4View8GetModelEPKc,matching
scePaf,fun,32B27ADD,_ZN3paf8PhXmList8IconMoveEiRK4vec4ffb,matching
scePaf,fun,33096E46,_ZN3paf8PhWidget11SetIntervalEifPFvPS0_PNS_7PhTimerEiPvES4_,matching
scePaf,fun,3342C5F5,_ZN13PSJSValueImpl11NewFromPoolERK11PSJSContexti,matching
scePaf,fun,338C3774,_ZNK3paf4View12GetInterfaceEi,matching
scePaf,fun,3481F595,_ZN3paf4View9PageCloseEPKc,matching
scePaf,fun,34C7D69A,_ZNK9PSJSValue6ToBoolEv,matching
scePaf,fun,34C973B6,_Z25PSJS_ClassType_NativeFuncv,matching
scePaf,fun,3586BE05,sce_paf_private_memalign,matching
scePaf,fun,359CBCAF,scePaf_359CBCAF,
scePaf,fun,35F003C0,_ZN3paf7SurfaceC1Eii9ImageMode10ImageOrderbiPvi,matching
scePaf,fun,35F25BA1,Job_Cancel,matching
scePaf,fun,360956CC,_ZN3paf8PhWidget22HandleFocusSwitchEventEPNS_7PhEventE,matching
scePaf,fun,3684D457,_ZN3paf7Surface6UnlockEv,matching
scePaf,fun,369E597A,_ZN3paf8PhXmItem9PlayerEndEff,matching
scePaf,fun,36CB5601,_ZplRK4vec4S1_,matching
scePaf,fun,37A98AE9,sce_paf_private_atol,matching
scePaf,fun,37DD37B8,_ZN3paf6PhText9EraseTextEjj,matching
scePaf,fun,37DDBDD8,_ZN3paf9PhHandler16HandleFocusEventEPNS_7PhEventE,matching
scePaf,fun,3829AC24,_ZN3paf9PhSRender8SetStyleEib,matching
scePaf,fun,38316A7D,sceGumScale,matching
scePaf,fun,38F12307,png_get_IHDR,matching
scePaf,fun,39B36025,_Z20PSJS_ClassType_Arrayv,matching
scePaf,fun,39C55C03,_ZN3paf9PhHandler10IsCallBackEi,matching
scePaf,fun,39F89900,_ZN3paf8PhWidget18HandleFocusInEventEPNS_7PhEventE,matching
scePaf,fun,3A4934E3,_ZN3paf8PhWidget14SetPos_ontimerERK4vec4PS0_,matching
scePaf,fun,3A844B7B,_ZNK9PSJSValue8ToUint32Ev,matching
scePaf,fun,3D451DE8,_ZN3paf5Image8ToBufferEb,matching
scePaf,fun,3DBE861F,_ZN3paf7PhMicon9SetVolumeEf,matching
scePaf,fun,3DD2A27B,sce_paf_private_bsearch,matching
scePaf,fun,3E203AEB,Heap_Alloc,matching
scePaf,fun,3F52824F,_ZN3paf8PhWidget8SetStyleEib,matching
scePaf,fun,3F81333A,_ZN3paf9PhHandler9IsTimerCBEi,matching
scePaf,fun,3FBD9639,sce_paf_private_memcmp,matching
scePaf,fun,409E25A3,_ZNK3paf6PhText13GetCurrentPosEv,matching
scePaf,fun,40B21F4F,scePaf_40B21F4F,
scePaf,fun,40C95283,sce_paf_private_check_leak,matching
scePaf,fun,4129A915,_ZN3paf7PhMicon6EnableEib,matching
scePaf,fun,41A7BDD2,_ZN3paf8PhWidget8DrawThisEv,matching
scePaf,fun,41B724A5,sceCccUTF16toUTF8,matching
scePaf,fun,41BCFB59,_ZN3paf10MessageBox10HideDeleteEv,matching
scePaf,fun,42F43213,_ZN3paf8PhXmList8ScrollUpEfPNS_7PhEventE,matching
scePaf,fun,43374E9E,_ZN3paf8PhXmList9SelectOutEf,matching
scePaf,fun,4370175A,sce_paf_private_rand,matching
scePaf,fun,447974D1,_ZN3paf8PhXmList17SetOtherItemAlphaEfff,matching
scePaf,fun,449C8821,_ZN3paf8PhXmList9PlayerEndEf,matching
scePaf,fun,44A0BCE4,sce_paf_private_tanf,matching
scePaf,fun,44AAF96C,sce_paf_private_acosf,matching
scePaf,fun,44EB8C62,_ZN3paf6PhList6RedrawEv,matching
scePaf,fun,45386654,_ZN3paf8PhXmItem13SetLabelAlphaEfff,matching
scePaf,fun,458A9C95,_ZNK3paf4View6GetArgEPKc,matching
scePaf,fun,45D851D1,sce_paf_private_wcscpy,matching
scePaf,fun,4612DB4B,_ZN3paf6ModuleD1Ev,matching
scePaf,fun,4708AED4,_ZNK3paf4View10FindWidgetEPKc,matching
scePaf,fun,470ABD60,_ZN3paf8PhWidget8SetStyleEiif,matching
scePaf,fun,47E35A50,_ZN3paf8PhWidget11UpdateStateEv,matching
scePaf,fun,481C9ADA,malloc,matching
scePaf,fun,48B5C1C0,_ZN13PSJSValueImpl6DecRefEv,matching
scePaf,fun,49A81B18,sce_paf_private_swprintf,matching
scePaf,fun,49CE42F7,_ZN3paf4View9PlaySoundEPKc,matching
scePaf,fun,4AB0D3F4,_ZN3paf11SurfaceCLUTC1EPNS_11SurfacePoolE9ImageModei,matching
scePaf,fun,4ADAEF94,_ZN3paf7PhMiconC1EPNS_8PhWidgetEPNS_8PhAppearE,matching
scePaf,fun,4B1A374C,sce_paf_private_tolower,matching
scePaf,fun,4B4F39FC,sceGuDisable,matching
scePaf,fun,4BDEB2A8,sceCccStrlenUTF16,matching
scePaf,fun,4C5F6657,_ZNK3paf7PhModel14GetMotionCountEv,matching
scePaf,fun,4C8C2E25,_Z25PSJS_ClassType_ScriptFuncv,matching
scePaf,fun,4D4805AF,_ZN3paf7PhXmBar13SetFocusIndexEii,matching
scePaf,fun,4D810FDC,_ZN3paf6PhText6LineUpEj,matching
scePaf,fun,4E60E34C,_ZN3paf9PhHandler10DoCallBackEiPNS_7PhEventE,matching
scePaf,fun,4E67BB08,_ZdlPv,matching
scePaf,fun,4EA868E6,_ZNK3paf8PhWidget10GetTextureERNS_12SurfaceRCPtrINS_7SurfaceEEEi,matching
scePaf,fun,4FC2470C,_ZN3paf8PhXmList10SetItemNumEi,matching
scePaf,fun,4FCA0DE9,_ZN3paf8PhWidget8GetStyleEiRi,matching
scePaf,fun,4FF65BDC,_ZN3paf8PhCamera16SetVirtualScreenEfff,matching
scePaf,fun,501E9BC9,scePaf_501E9BC9,
scePaf,fun,503BA324,sce_paf_private_fread,matching
scePaf,fun,503FA456,_ZN3paf10PhProgress10WidgetTypeEv,matching
scePaf,fun,5045C01F,_ZN3paf8PhWidget11RemoveChildEPKS0_,matching
scePaf,fun,5075C799,_ZN3paf6PhList12GetShowStateEi,matching
scePaf,fun,50B0C0A1,_ZN3paf5Image7OpenGIMEPvj,matching
scePaf,fun,50DC7446,_ZmlRK4vec4f,matching
scePaf,fun,50F72192,_ZN3paf7PhXmBar8ScrollUpEfPNS_7PhEventE,matching
scePaf,fun,50FFFCD2,_ZN3paf8PhWidget15ReorderChildrenEPKS0_S2_i,matching
scePaf,fun,5148EFE2,_ZN9PSJSValue6AssignERK11PSJSContextP13PSJSValueImpl,matching
scePaf,fun,515EE222,scePaf_515EE222,
scePaf,fun,51AAAAF4,sce_paf_private_wcschr,matching
scePaf,fun,51FF9D24,_ZN3paf8PhXmList9ArrowMoveERK4vec4ff,matching
scePaf,fun,533F3856,_ZN3paf12FormatStringEPKwS1_S1_S1_S1_S1_S1_S1_S1_S1_,matching
scePaf,fun,537D04C6,_ZN3paf5Image9Convert32Ev,matching
scePaf,fun,541F36E9,scePaf_541F36E9,
scePaf,fun,5458E412,_ZN3paf8PhXmList8FocusOutEf,matching
scePaf,fun,545FE2DA,sce_paf_private_free,matching
scePaf,fun,5470B915,_ZN3paf4View14PageInactivateEPKc,matching
scePaf,fun,548AA4E7,_ZN10PSJSObjectdlEPv,matching
scePaf,fun,54C0DD23,sce_paf_private_wcsncmp,matching
scePaf,fun,55C7628A,_ZN9PSJSValue7SetAttrERK8psjsnameRKS_,matching
scePaf,fun,55CC4749,_ZN3paf6PhText7AddAttrENS_14PhTextAttrTypeEjj,matching
scePaf,fun,566BC690,_ZN3paf7PhXmBar16SetTopLabelAlphaEfff,matching
scePaf,fun,56F4D69F,_ZN10PSJSObjectC2ERK11PSJSContext,matching
scePaf,fun,5822F12A,InputDevice_PspPad_EnableAnalog,matching
scePaf,fun,585B93BC,_ZN3paf9PhHandler18HandleCommandEventEPNS_7PhEventE,matching
scePaf,fun,58846DF3,_ZN3paf8DateTime13SetTimeFormatEPKw,matching
scePaf,fun,58BFC2AC,_ZN3paf8PhWidget16SetScale_ontimerERK4vec4,matching
scePaf,fun,58C69BDA,PAF_Resource_ResolveRefWString,matching
scePaf,fun,5A818E41,_ZN3paf6PhSpin10WidgetTypeEv,matching
scePaf,fun,5A8D4BDB,_ZNK3paf7PhMicon9IsPlayingEi,matching
scePaf,fun,5B202AED,_ZmiRK4vec4S1_,matching
scePaf,fun,5C4BF618,_ZN3paf7Surface10AttachCLUTERKNS_12SurfaceRCPtrINS_11SurfaceCLUTEEE,matching
